User_Id,NAV_Category,IDV_Category,Owned,Parking_Space,Anti_Theft,Commute,Locality,DL_Suspended,State,makeId,modelId,makeName,modelName,usage,year,Price,Liability Coverage,Comp,Collision,Car Rental,Umbrella,PIP,Med,Gap
3258,IV,IV,Yes,IN,No,Leisure,Rural,No,Connecticut,20044,30023481,Volvo,XC90Hybrid,New,2019,80851.7037, '25/50/25[23]',Comprehensive Coverage,Collision Coverage,,,,,
3263,IV,IV,Yes,OUT,Yes,Leisure,Rural,No,Ohio,20028,30000114,MercedesBenz,AMGGT,New,2020,144218.6538, '20/50/25',Comprehensive Coverage,Collision Coverage,,Personal Umbrella Coverage,Personal Injury Protection,Med Pay,
3266,IV,IV,Yes,OUT,No,Leisure,Rural,No,Arizona,20028,36279857,MercedesBenz,AMGC63,New,2018,87382.0, '15/30/10',Comprehensive Coverage,Collision Coverage,,,Personal Injury Protection,Med Pay,
3267,IV,IV,Yes,IN,No,Leisure,Urban,No,North Dakota,20070,36310230,Lexus,LS500h,New,2018,104192.8, '25/50/25',Comprehensive Coverage,Collision Coverage,,,Personal Injury Protection,Med Pay,
3293,IV,IV,Yes,IN,Yes,Work,Urban,No,Virginia,20072,21197,Maserati,Ghibli,New,2019,87937.5161, '25/50/20',Comprehensive Coverage,Collision Coverage,,,,,
3294,IV,IV,Yes,OUT,No,Leisure,Rural,No,Wisconsin,20052,21081,Cadillac,Escalade,New,2019,84005.3429, '25/50/10',Comprehensive Coverage,Collision Coverage,,,,,
3296,IV,IV,Yes,OUT,No,Work,Urban,No,New Hampshire,20052,21066,Cadillac,EscaladeESV,New,2019,86997.681,,Comprehensive Coverage,Collision Coverage,,,,,
3300,IV,IV,Yes,OUT,No,Leisure,Rural,No,Mississippi,20081,36291475,Porsche,718Cayman,New,2019,84339.6337, '25/50/25',Comprehensive Coverage,Collision Coverage,,,Personal Injury Protection,Med Pay,
3314,IV,IV,Yes,OUT,No,Leisure,Urban,No,North Dakota,20081,30005,Porsche,Panamera,New,2018,122282.6667, '25/50/25',Comprehensive Coverage,Collision Coverage,,,Personal Injury Protection,Med Pay,
3316,IV,IV,Yes,OUT,No,Work,Rural,No,Louisiana,20005,36303139,BMW,0,New,2019,79490.6508, '15/30/25',Comprehensive Coverage,Collision Coverage,,,,,
3320,IV,IV,Yes,OUT,Yes,Leisure,Rural,No,Minnesota,20052,21081,Cadillac,Escalade,New,2020,92324.3333, '30/60/10',Comprehensive Coverage,Collision Coverage,,,Personal Injury Protection,Med Pay,
3328,IV,IV,Yes,OUT,Yes,Leisure,Rural,No,New Jersey,20072,21814,Maserati,Quattroporte,New,2017,78975.0, '0/0/5',Comprehensive Coverage,Collision Coverage,,,Personal Injury Protection,Med Pay,
3329,IV,IV,Yes,IN,No,Work,Urban,No,Alaska,20028,21906,MercedesBenz,NAME,New,2018,130392.5,,Comprehensive Coverage,Collision Coverage,,Personal Umbrella Coverage,Personal Injury Protection,Med Pay,
3334,IV,IV,Yes,IN,No,Leisure,Urban,No,Washington,20070,36310230,Lexus,LS500h,New,2018,104192.8, '25/50/10',Comprehensive Coverage,Collision Coverage,,Personal Umbrella Coverage,,,
3340,IV,IV,Yes,OUT,Yes,Leisure,Rural,No,Kentucky,20077,21204,Nissan,GTR,New,2019,114255.3889,,Comprehensive Coverage,Collision Coverage,,Personal Umbrella Coverage,Personal Injury Protection,Med Pay,
3341,IV,IV,Yes,OUT,No,Leisure,Urban,No,Utah,20081,58570,Porsche,CayenneEHybrid,New,2019,97115.0,'25/65/15',Comprehensive Coverage,Collision Coverage,,,Personal Injury Protection,Med Pay,
3342,IV,IV,Yes,OUT,No,Leisure,Rural,No,Washington,20049,36479416,Audi,Q8,New,2019,77772.1897, '25/50/10',Comprehensive Coverage,Collision Coverage,,,Personal Injury Protection,Med Pay,
3350,IV,IV,Yes,IN,No,Work,Rural,No,Georgia,20070,30038753,Lexus,GSF,New,2019,89414.4, '25/50/25',Comprehensive Coverage,Collision Coverage,,,Personal Injury Protection,Med Pay,
3351,IV,IV,Yes,OUT,No,Leisure,Urban,No,Washington,20024,21811,LandRover,RangeRoverSport,New,2018,79208.0, '25/50/10',Comprehensive Coverage,Collision Coverage,,,,,
3354,IV,IV,Yes,IN,No,Leisure,Urban,No,Montana,20088,21381,Toyota,LandCruiser,New,2019,83996.0972, '25/50/10',Comprehensive Coverage,Collision Coverage,,,,,
3360,IV,IV,Yes,OUT,No,Leisure,Urban,No,Arizona,20081,58570,Porsche,CayenneEHybrid,New,2019,97115.0, '15/30/10',Comprehensive Coverage,Collision Coverage,,,Personal Injury Protection,Med Pay,
3362,IV,IV,Yes,IN,No,Work,Rural,No,Nevada,20003,22266,AstonMartin,Vantage,New,2019,171604.1538,'25/50/20[30]',Comprehensive Coverage,Collision Coverage,,Personal Umbrella Coverage,Personal Injury Protection,Med Pay,
3366,IV,IV,Yes,IN,Yes,Leisure,Rural,No,Oklahoma,20003,53259,AstonMartin,RapideS,New,2017,189500.0, '25/50/25',Comprehensive Coverage,Collision Coverage,,Personal Umbrella Coverage,Personal Injury Protection,Med Pay,
3370,IV,IV,Yes,IN,No,Work,Rural,No,Kentucky,20072,21247,Maserati,GranTurismo,New,2018,130042.75,,Comprehensive Coverage,Collision Coverage,,Personal Umbrella Coverage,Personal Injury Protection,Med Pay,
3371,IV,IV,Yes,IN,No,Work,Rural,No,Iowa,20028,36348163,MercedesBenz,MaybachS560,New,2019,183805.0, '20/40/15',Comprehensive Coverage,Collision Coverage,,Personal Umbrella Coverage,Personal Injury Protection,Med Pay,
3374,IV,IV,Yes,OUT,No,Work,Rural,No,Tennessee,20028,36310238,MercedesBenz,AMGGLC63,New,2018,79297.5, '25/50/10',Comprehensive Coverage,Collision Coverage,,,Personal Injury Protection,Med Pay,
3381,IV,IV,Yes,OUT,No,Leisure,Rural,No,South Carolina,20072,34226822,Maserati,Levante,New,2018,78530.0, '25/50/25',Comprehensive Coverage,Collision Coverage,,,Personal Injury Protection,Med Pay,
3385,IV,IV,Yes,IN,No,Leisure,Urban,No,New York,20028,36279890,MercedesBenz,SL550,New,2018,117690.0, '25/50/10',Comprehensive Coverage,Collision Coverage,,,Personal Injury Protection,Med Pay,
3390,IV,IV,Yes,IN,No,Leisure,Rural,No,Nebraska,20028,36279870,MercedesBenz,CLS550,New,2017,86010.0, '25/50/25',Comprehensive Coverage,Collision Coverage,,,,,
3401,IV,IV,Yes,OUT,Yes,Leisure,Urban,No,Utah,20072,21247,Maserati,GranTurismo,New,2019,155638.7778,'25/65/15',Comprehensive Coverage,Collision Coverage,,,Personal Injury Protection,Med Pay,
3406,IV,IV,Yes,OUT,No,Leisure,Urban,No,Wisconsin,20005,48064,BMW,640GranCoupe,New,2018,93825.0, '25/50/10',Comprehensive Coverage,Collision Coverage,,,,,
3413,IV,IV,Yes,OUT,No,Work,Rural,No,Alabama,20024,21872,LandRover,RangeRover,New,2018,101557.0, '25/50/25',Comprehensive Coverage,Collision Coverage,,Personal Umbrella Coverage,Personal Injury Protection,Med Pay,
3416,IV,IV,Yes,IN,No,Work,Urban,No,Virginia,20052,30000964,Cadillac,CTSV,New,2019,99814.5526, '25/50/20',Comprehensive Coverage,Collision Coverage,,,Personal Injury Protection,Med Pay,
3417,IV,IV,Yes,OUT,No,Work,Urban,No,Colorado,20028,36279857,MercedesBenz,AMGC63,New,2017,101127.5, '25/50/15',Comprehensive Coverage,Collision Coverage,,Personal Umbrella Coverage,Personal Injury Protection,Med Pay,
3418,IV,IV,Yes,OUT,Yes,Work,Urban,No,New York,20081,58570,Porsche,CayenneEHybrid,New,2019,97115.0, '25/50/10',Comprehensive Coverage,Collision Coverage,,,Personal Injury Protection,Med Pay,
3422,IV,IV,Yes,OUT,No,Work,Rural,No,West Virginia,20028,36279918,MercedesBenz,AMGSL63,New,2019,163049.3333,'20/40/10',Comprehensive Coverage,Collision Coverage,,Personal Umbrella Coverage,,,
3423,IV,IV,Yes,IN,No,Leisure,Rural,No,Nebraska,20028,21906,MercedesBenz,NAME,New,2019,121042.6337, '25/50/25',Comprehensive Coverage,Collision Coverage,,Personal Umbrella Coverage,,,
3424,IV,IV,Yes,IN,No,Work,Urban,No,Wisconsin,20028,30000114,MercedesBenz,AMGGT,New,2018,150431.5, '25/50/10',Comprehensive Coverage,Collision Coverage,,Personal Umbrella Coverage,Personal Injury Protection,Med Pay,
3428,IV,IV,Yes,OUT,Yes,Work,Rural,Yes,North Carolina,20072,21814,Maserati,Quattroporte,New,2019,116587.2727, '30/60/25',Comprehensive Coverage,Collision Coverage,,Personal Umbrella Coverage,,,
3439,IV,IV,Yes,OUT,Yes,Leisure,Urban,No,Wyoming,20024,36308693,LandRover,RangeRoverVelar,New,2020,81813.0, '25/50/20',Comprehensive Coverage,Collision Coverage,,,Personal Injury Protection,Med Pay,
3440,IV,IV,Yes,IN,Yes,Work,Urban,No,Ohio,20081,36291475,Porsche,718Cayman,New,2018,87289.0, '20/50/25',Comprehensive Coverage,Collision Coverage,,,Personal Injury Protection,Med Pay,
3454,IV,IV,Yes,OUT,No,Leisure,Urban,No,California,20047,57327,AlfaRomeo,4C,New,2016,78345.0, '15/30/5',Comprehensive Coverage,Collision Coverage,,,Personal Injury Protection,Med Pay,
3460,IV,IV,Yes,IN,No,Leisure,Rural,No,Oklahoma,20072,21197,Maserati,Ghibli,New,2019,87937.5161, '25/50/25',Comprehensive Coverage,Collision Coverage,,,,,
3466,IV,IV,Yes,OUT,No,Leisure,Urban,No,Indiana,20028,36279890,MercedesBenz,SL550,New,2019,121040.2808, '25/50/25[26]',Comprehensive Coverage,Collision Coverage,,Personal Umbrella Coverage,,,
3471,IV,IV,Yes,OUT,No,Leisure,Rural,No,California,20081,36323088,Porsche,PanameraeHybridSportTurismo,New,2019,163682.0, '15/30/5',Comprehensive Coverage,Collision Coverage,,Personal Umbrella Coverage,,,
3477,IV,IV,Yes,OUT,No,Leisure,Rural,No,Delaware,20005,56127,BMW,0,New,2020,96702.5926, '15/30/5',Comprehensive Coverage,Collision Coverage,,,Personal Injury Protection,Med Pay,
3483,IV,IV,Yes,IN,No,Leisure,Rural,No,Oklahoma,20003,22266,AstonMartin,Vantage,New,2019,171604.1538, '25/50/25',Comprehensive Coverage,Collision Coverage,,Personal Umbrella Coverage,Personal Injury Protection,Med Pay,
3484,IV,IV,Yes,OUT,No,Leisure,Urban,No,Georgia,20003,22266,AstonMartin,Vantage,New,2020,91140.8611, '25/50/25',Comprehensive Coverage,Collision Coverage,,,,,
3486,IV,IV,Yes,IN,No,Leisure,Urban,No,North Carolina,20066,58107,Jaguar,FTYPE,New,2020,83983.0, '30/60/25',Comprehensive Coverage,Collision Coverage,,,,,
3488,IV,IV,Yes,IN,No,Work,Urban,No,Michigan,20024,36308693,LandRover,RangeRoverVelar,New,2020,81813.0,'20/40/10',Comprehensive Coverage,Collision Coverage,,,Personal Injury Protection,Med Pay,
3498,IV,IV,False,OUT,No,Leisure,Urban,No,Kentucky,20005,36294682,BMW,0,New,2020,160357.0588,,Comprehensive Coverage,Collision Coverage,,Personal Umbrella Coverage,Personal Injury Protection,Med Pay,'Gap Insurance'
3499,IV,IV,Yes,IN,No,Work,Rural,No,Montana,20070,21371,Lexus,LX570,New,2019,97663.0, '25/50/10',Comprehensive Coverage,Collision Coverage,,,,,
3503,IV,IV,Yes,IN,Yes,Leisure,Urban,No,Minnesota,20077,21204,Nissan,GTR,New,2019,114255.3889, '30/60/10',Comprehensive Coverage,Collision Coverage,,,Personal Injury Protection,Med Pay,
3509,IV,IV,Yes,IN,Yes,Work,Rural,No,New Hampshire,20051,53407,Bentley,FlyingSpur,New,2018,149177.5,,Comprehensive Coverage,Collision Coverage,,Personal Umbrella Coverage,,,
3510,IV,IV,Yes,OUT,No,Leisure,Urban,No,Utah,20072,21814,Maserati,Quattroporte,New,2017,78975.0,'25/65/15',Comprehensive Coverage,Collision Coverage,,,Personal Injury Protection,Med Pay,
3515,IV,IV,Yes,IN,No,Work,Rural,No,Connecticut,20072,21197,Maserati,Ghibli,New,2019,87937.5161, '25/50/25[23]',Comprehensive Coverage,Collision Coverage,,,Personal Injury Protection,Med Pay,
3520,IV,IV,Yes,IN,No,Leisure,Urban,No,Alaska,20072,21247,Maserati,GranTurismo,New,2018,130042.75, '50/100/25',Comprehensive Coverage,Collision Coverage,,Personal Umbrella Coverage,Personal Injury Protection,Med Pay,
3529,IV,IV,Yes,IN,No,Leisure,Rural,No,Michigan,20005,56127,BMW,0,New,2018,80531.6667,'20/40/10',Comprehensive Coverage,Collision Coverage,,,Personal Injury Protection,Med Pay,
3538,IV,IV,Yes,OUT,Yes,Work,Urban,No,Ohio,20005,56127,BMW,0,New,2018,80531.6667, '20/50/25',Comprehensive Coverage,Collision Coverage,,,,,
3542,IV,IV,Yes,OUT,No,Work,Urban,No,West Virginia,20070,36293903,Lexus,LS500,New,2019,85780.9416,'20/40/10',Comprehensive Coverage,Collision Coverage,,,,,
3547,IV,IV,Yes,IN,No,Work,Rural,No,Maine,20019,54451,INFINITI,0,New,2019,75706.6806, '50/100/25',Comprehensive Coverage,Collision Coverage,,,Personal Injury Protection,Med Pay,
3554,IV,IV,Yes,OUT,No,Work,Rural,No,Connecticut,20003,53259,AstonMartin,RapideS,New,2017,189500.0, '25/50/25[23]',Comprehensive Coverage,Collision Coverage,,Personal Umbrella Coverage,,,
3562,IV,IV,Yes,OUT,Yes,Work,Urban,No,Ohio,20028,36518738,MercedesBenz,AMGE53,New,2019,85805.309, '20/50/25',Comprehensive Coverage,Collision Coverage,,,,,
3563,IV,IV,Yes,OUT,No,Leisure,Rural,No,Louisiana,20028,36279918,MercedesBenz,AMGSL63,New,2018,162052.5,'15/30/25',Comprehensive Coverage,Collision Coverage,,Personal Umbrella Coverage,Personal Injury Protection,Med Pay,
3571,IV,IV,Yes,OUT,No,Leisure,Rural,No,Oklahoma,20025,30016700,Lincoln,NavigatorL,New,2019,91310.1705, '25/50/25',Comprehensive Coverage,Collision Coverage,,,Personal Injury Protection,Med Pay,
3572,IV,IV,Yes,IN,No,Leisure,Urban,No,North Carolina,20028,36279857,MercedesBenz,AMGC63,New,2019,86620.7263, '30/60/25',Comprehensive Coverage,Collision Coverage,,,,,
3580,IV,IV,Yes,OUT,No,Leisure,Urban,No,Wisconsin,20003,22266,AstonMartin,Vantage,New,2019,171604.1538, '25/50/10',Comprehensive Coverage,Collision Coverage,,Personal Umbrella Coverage,Personal Injury Protection,Med Pay,
3585,IV,IV,Yes,OUT,Yes,Leisure,Urban,No,New York,20070,36310230,Lexus,LS500h,New,2018,104192.8, '25/50/10',Comprehensive Coverage,Collision Coverage,,,Personal Injury Protection,Med Pay,
3586,IV,IV,Yes,IN,No,Leisure,Urban,No,Vermont,20005,32885,BMW,NAME,New,2018,108795.0, '25/50/10',Comprehensive Coverage,Collision Coverage,,Personal Umbrella Coverage,,,
3590,IV,IV,Yes,OUT,No,Work,Rural,No,West Virginia,20024,21872,LandRover,RangeRover,New,2018,101557.0,'20/40/10',Comprehensive Coverage,Collision Coverage,,Personal Umbrella Coverage,Personal Injury Protection,Med Pay,
3603,IV,IV,Yes,IN,No,Leisure,Urban,No,South Carolina,20024,21811,LandRover,RangeRoverSport,New,2018,79208.0, '25/50/25',Comprehensive Coverage,Collision Coverage,,,,,
3635,IV,IV,Yes,IN,No,Work,Urban,No,Virginia,20025,21719,Lincoln,Navigator,New,2019,88269.1351, '25/50/20',Comprehensive Coverage,Collision Coverage,,,,,
3647,IV,IV,Yes,OUT,Yes,Work,Rural,No,South Dakota,20072,21247,Maserati,GranTurismo,New,2019,155638.7778, '25/50/25',Comprehensive Coverage,Collision Coverage,,Personal Umbrella Coverage,Personal Injury Protection,Med Pay,
3649,IV,IV,Yes,IN,No,Work,Urban,No,Massachusetts,20028,36279867,MercedesBenz,AMGS63,New,2018,184245.0,'20/40/5',Comprehensive Coverage,Collision Coverage,,,Personal Injury Protection,Med Pay,
3652,IV,IV,Yes,OUT,Yes,Work,Rural,No,Colorado,20081,36291475,Porsche,718Cayman,New,2019,84339.6337, '25/50/15',Comprehensive Coverage,Collision Coverage,,,,,
3656,IV,IV,Yes,OUT,Yes,Work,Rural,No,Massachusetts,20081,30005,Porsche,Panamera,New,2018,122282.6667,'20/40/5',Comprehensive Coverage,Collision Coverage,,,Personal Injury Protection,Med Pay,
3658,IV,IV,Yes,OUT,Yes,Work,Rural,No,Nevada,20028,36279958,MercedesBenz,SL450,New,2019,100018.2705,'25/50/20[30]',Comprehensive Coverage,Collision Coverage,,Personal Umbrella Coverage,,,
3662,IV,IV,Yes,OUT,Yes,Leisure,Rural,No,Wisconsin,20051,53407,Bentley,FlyingSpur,New,2018,149177.5, '25/50/10',Comprehensive Coverage,Collision Coverage,,Personal Umbrella Coverage,Personal Injury Protection,Med Pay,
3675,IV,IV,Yes,IN,No,Leisure,Urban,No,Rhode Island,20028,36279958,MercedesBenz,SL450,New,2019,100018.2705, '25/50/25',Comprehensive Coverage,Collision Coverage,,Personal Umbrella Coverage,Personal Injury Protection,Med Pay,
3678,IV,IV,Yes,OUT,No,Leisure,Urban,No,Maryland,20028,21930,MercedesBenz,NAME,New,2017,111725.0, '30/60/15\xa0[28]',Comprehensive Coverage,Collision Coverage,,Personal Umbrella Coverage,,,
3679,IV,IV,Yes,IN,No,Work,Urban,No,Utah,20028,36279866,MercedesBenz,AMGGLS63,New,2019,130959.4059,'25/65/15',Comprehensive Coverage,Collision Coverage,,,Personal Injury Protection,Med Pay,
3683,IV,IV,Yes,OUT,No,Work,Urban,No,Nevada,20049,20595,Audi,A8,New,2019,96858.4432,'25/50/20[30]',Comprehensive Coverage,Collision Coverage,,,,,
3685,IV,IV,Yes,OUT,No,Work,Rural,No,Mississippi,20072,21814,Maserati,Quattroporte,New,2018,86416.6667, '25/50/25',Comprehensive Coverage,Collision Coverage,,,,,
3692,IV,IV,Yes,IN,Yes,Work,Rural,No,Arizona,20081,20567,Porsche,911,New,2018,142545.0, '15/30/10',Comprehensive Coverage,Collision Coverage,,Personal Umbrella Coverage,,,
3699,IV,IV,Yes,OUT,Yes,Leisure,Urban,No,Pennsylvania,20005,56127,BMW,0,New,2019,101937.5714, '15/30/5',Comprehensive Coverage,Collision Coverage,,,Personal Injury Protection,Med Pay,
3700,IV,IV,Yes,IN,No,Work,Urban,No,New York,20028,36279857,MercedesBenz,AMGC63,New,2018,87382.0, '25/50/10',Comprehensive Coverage,Collision Coverage,,,Personal Injury Protection,Med Pay,
3705,IV,IV,False,IN,No,Leisure,Urban,No,Kansas,20005,33023,BMW,NAME,New,2019,115454.4595, '25/50/10',Comprehensive Coverage,Collision Coverage,,,Personal Injury Protection,Med Pay,'Gap Insurance'
3719,IV,IV,Yes,IN,No,Work,Rural,No,Hawaii,20070,21371,Lexus,LX570,New,2018,93550.5,'20/40/10',Comprehensive Coverage,Collision Coverage,,,Personal Injury Protection,Med Pay,
3725,IV,IV,Yes,OUT,Yes,Leisure,Urban,Yes,Utah,20088,21381,Toyota,LandCruiser,New,2019,83996.0972,'25/65/15',Comprehensive Coverage,Collision Coverage,,,Personal Injury Protection,Med Pay,
3734,IV,IV,Yes,IN,No,Work,Urban,No,Maine,20066,58107,Jaguar,FTYPE,New,2020,83983.0, '50/100/25',Comprehensive Coverage,Collision Coverage,,,,,
3741,IV,IV,Yes,IN,No,Work,Rural,No,Wyoming,20028,21177,MercedesBenz,NAME,New,2019,142996.6667, '25/50/20',Comprehensive Coverage,Collision Coverage,,Personal Umbrella Coverage,Personal Injury Protection,Med Pay,
3753,IV,IV,False,IN,No,Work,Urban,No,Virginia,20049,36630848,Audi,etron,New,2019,83981.2971, '25/50/20',Comprehensive Coverage,Collision Coverage,,,,,'Gap Insurance'
3756,IV,IV,Yes,IN,No,Leisure,Urban,No,South Dakota,20052,21066,Cadillac,EscaladeESV,New,2019,86997.681, '25/50/25',Comprehensive Coverage,Collision Coverage,,,,,
3761,IV,IV,Yes,OUT,No,Work,Urban,No,North Dakota,20066,58107,Jaguar,FTYPE,New,2018,85701.75, '25/50/25',Comprehensive Coverage,Collision Coverage,,,Personal Injury Protection,Med Pay,
3766,IV,IV,Yes,IN,Yes,Leisure,Rural,No,North Carolina,20070,36310230,Lexus,LS500h,New,2019,78619.902, '30/60/25',Comprehensive Coverage,Collision Coverage,,,Personal Injury Protection,Med Pay,
3780,IV,IV,Yes,OUT,No,Work,Urban,No,Ohio,20061,22045,GMC,Sierra3500,New,2020,78232.5, '20/50/25',Comprehensive Coverage,Collision Coverage,,,Personal Injury Protection,Med Pay,
3782,IV,IV,Yes,OUT,No,Work,Urban,No,New Mexico,20049,47273,Audi,RS5,New,2019,87697.0609, '25/50/10',Comprehensive Coverage,Collision Coverage,,,Personal Injury Protection,Med Pay,
3784,IV,IV,Yes,IN,No,Leisure,Rural,No,New Jersey,20028,36279857,MercedesBenz,AMGC63,New,2019,86620.7263, '0/0/5',Comprehensive Coverage,Collision Coverage,,,Personal Injury Protection,Med Pay,
3785,IV,IV,Yes,OUT,No,Work,Rural,No,Michigan,20005,22312,BMW,0,New,2019,79977.5,'20/40/10',Comprehensive Coverage,Collision Coverage,,,Personal Injury Protection,Med Pay,
3787,IV,IV,Yes,IN,Yes,Leisure,Urban,No,Massachusetts,20066,36448175,Jaguar,XESV,New,2019,130663.3333,'20/40/5',Comprehensive Coverage,Collision Coverage,,,Personal Injury Protection,Med Pay,
3789,IV,IV,False,IN,No,Leisure,Rural,No,Maine,20081,20567,Porsche,911,New,2019,154032.0448, '50/100/25',Comprehensive Coverage,Collision Coverage,,Personal Umbrella Coverage,,,'Gap Insurance'
3792,IV,IV,Yes,IN,No,Leisure,Urban,No,Minnesota,20003,22266,AstonMartin,Vantage,New,2020,91140.8611, '30/60/10',Comprehensive Coverage,Collision Coverage,,,Personal Injury Protection,Med Pay,
3803,IV,IV,Yes,IN,No,Leisure,Urban,No,Idaho,20024,21872,LandRover,RangeRover,New,2018,101557.0, '25/50/15[24]',Comprehensive Coverage,Collision Coverage,,Personal Umbrella Coverage,Personal Injury Protection,Med Pay,
3814,IV,IV,Yes,OUT,No,Leisure,Rural,No,Idaho,20028,36279861,MercedesBenz,AMGCLS63,New,2017,131465.0, '25/50/15[24]',Comprehensive Coverage,Collision Coverage,,Personal Umbrella Coverage,,,
3826,IV,IV,Yes,IN,No,Work,Urban,No,South Carolina,20028,21906,MercedesBenz,NAME,New,2019,121042.6337, '25/50/25',Comprehensive Coverage,Collision Coverage,,Personal Umbrella Coverage,,,
3829,IV,IV,Yes,OUT,No,Work,Urban,No,Washington,20005,35346517,BMW,740e,New,2018,99326.75, '25/50/10',Comprehensive Coverage,Collision Coverage,,,,,
3843,IV,IV,Yes,OUT,Yes,Leisure,Urban,No,Idaho,20070,21371,Lexus,LX570,New,2019,97663.0, '25/50/15[24]',Comprehensive Coverage,Collision Coverage,,,,,
3848,IV,IV,Yes,IN,Yes,Work,Urban,No,South Carolina,20001,21685,Acura,NSX,New,2018,119625.0, '25/50/25',Comprehensive Coverage,Collision Coverage,,Personal Umbrella Coverage,Personal Injury Protection,Med Pay,
3849,IV,IV,False,OUT,No,Leisure,Rural,No,Arizona,20028,21906,MercedesBenz,NAME,New,2019,121042.6337, '15/30/10',Comprehensive Coverage,Collision Coverage,,Personal Umbrella Coverage,,,'Gap Insurance'
3853,IV,IV,Yes,IN,No,Leisure,Rural,No,New Jersey,20081,58570,Porsche,CayenneEHybrid,New,2019,97115.0, '0/0/5',Comprehensive Coverage,Collision Coverage,,,Personal Injury Protection,Med Pay,
3857,IV,IV,Yes,OUT,No,Work,Urban,No,New Hampshire,20005,36294682,BMW,0,New,2020,160357.0588,,Comprehensive Coverage,Collision Coverage,,Personal Umbrella Coverage,,,
3858,IV,IV,Yes,IN,Yes,Work,Urban,No,Utah,20081,36323063,Porsche,PanameraSportTurismo,New,2019,124678.8,'25/65/15',Comprehensive Coverage,Collision Coverage,,,Personal Injury Protection,Med Pay,
3871,IV,IV,Yes,IN,Yes,Leisure,Rural,No,Illinois,20028,36518738,MercedesBenz,AMGE53,New,2019,85805.309,'20/40/15[25]',Comprehensive Coverage,Collision Coverage,,,Personal Injury Protection,Med Pay,
3882,IV,IV,Yes,IN,No,Work,Urban,No,Alabama,20024,36308693,LandRover,RangeRoverVelar,New,2020,81813.0, '25/50/25',Comprehensive Coverage,Collision Coverage,,,Personal Injury Protection,Med Pay,
3888,IV,IV,False,OUT,No,Leisure,Rural,No,Louisiana,20070,36310230,Lexus,LS500h,New,2018,104192.8, '15/30/25',Comprehensive Coverage,Collision Coverage,,Personal Umbrella Coverage,,,'Gap Insurance'
3895,IV,IV,Yes,OUT,No,Work,Urban,No,South Carolina,20003,53259,AstonMartin,RapideS,New,2017,189500.0, '25/50/25',Comprehensive Coverage,Collision Coverage,,Personal Umbrella Coverage,,,
3896,IV,IV,Yes,OUT,No,Work,Urban,No,Washington,20077,21204,Nissan,GTR,New,2018,152750.0, '25/50/10',Comprehensive Coverage,Collision Coverage,,Personal Umbrella Coverage,,,
3900,IV,IV,Yes,OUT,Yes,Work,Rural,No,Wisconsin,20081,54449,Porsche,PanameraeHybrid,New,2018,150584.3571, '25/50/10',Comprehensive Coverage,Collision Coverage,,Personal Umbrella Coverage,Personal Injury Protection,Med Pay,
3902,IV,IV,Yes,IN,No,Work,Rural,No,Iowa,20072,34226822,Maserati,Levante,New,2019,95766.7231, '20/40/15',Comprehensive Coverage,Collision Coverage,,,Personal Injury Protection,Med Pay,
3903,IV,IV,Yes,IN,Yes,Work,Urban,No,Nebraska,20028,36279886,MercedesBenz,GLS550,New,2019,101335.6548, '25/50/25',Comprehensive Coverage,Collision Coverage,,Personal Umbrella Coverage,,,
3910,IV,IV,Yes,OUT,No,Leisure,Rural,Yes,Kentucky,20028,36279857,MercedesBenz,AMGC63,New,2019,86620.7263,,Comprehensive Coverage,Collision Coverage,,,Personal Injury Protection,Med Pay,
3912,IV,IV,Yes,IN,No,Work,Urban,No,New York,20005,56068,BMW,i8,New,2019,168450.5932, '25/50/10',Comprehensive Coverage,Collision Coverage,,,Personal Injury Protection,Med Pay,
3919,IV,IV,False,IN,No,Work,Urban,No,Arkansas,20052,21066,Cadillac,EscaladeESV,New,2020,98788.3333, '25/50/15',Comprehensive Coverage,Collision Coverage,,,Personal Injury Protection,Med Pay,'Gap Insurance'
3920,IV,IV,Yes,OUT,No,Leisure,Urban,No,Michigan,20028,36279886,MercedesBenz,GLS550,New,2018,97693.8333,'20/40/10',Comprehensive Coverage,Collision Coverage,,,Personal Injury Protection,Med Pay,
3922,IV,IV,Yes,OUT,No,Leisure,Urban,No,Kansas,20070,33796915,Lexus,LC500,New,2018,101401.2667, '25/50/10',Comprehensive Coverage,Collision Coverage,,,Personal Injury Protection,Med Pay,
3923,IV,IV,Yes,IN,No,Leisure,Rural,No,Hawaii,20081,36291475,Porsche,718Cayman,New,2018,87289.0,'20/40/10',Comprehensive Coverage,Collision Coverage,,,Personal Injury Protection,Med Pay,
3925,IV,IV,Yes,OUT,No,Leisure,Rural,No,Ohio,20070,33796915,Lexus,LC500,New,2018,101401.2667, '20/50/25',Comprehensive Coverage,Collision Coverage,,Personal Umbrella Coverage,Personal Injury Protection,Med Pay,
3926,IV,IV,Yes,OUT,No,Work,Rural,No,Texas,20028,36279918,MercedesBenz,AMGSL63,New,2019,163049.3333, '30/60/25',Comprehensive Coverage,Collision Coverage,,,Personal Injury Protection,Med Pay,
3936,IV,IV,Yes,OUT,Yes,Work,Rural,No,South Carolina,20005,56127,BMW,0,New,2018,80531.6667, '25/50/25',Comprehensive Coverage,Collision Coverage,,,Personal Injury Protection,Med Pay,
